month_year,County,vendor_name,Sale (Dollars)
2016-11,CEDAR,constellationbrandsinc,4662.979999999998
2016-11,CEDAR,diageoamericas,12012.709999999997
2016-11,CERRO GORD,constellationbrandsinc,23721.99000000001
2016-11,CERRO GORD,diageoamericas,74707.97000000002
2016-11,CHEROKEE,constellationbrandsinc,8214.629999999997
2016-11,CHEROKEE,diageoamericas,18121.680000000008
2016-11,CHICKASAW,constellationbrandsinc,2424.29
2016-11,CHICKASAW,diageoamericas,7138.920000000001
2016-11,CLARKE,constellationbrandsinc,3465.54
2016-11,CLARKE,diageoamericas,24996.490000000005
2016-11,CLAY,constellationbrandsinc,13665.469999999998
2016-11,CLAY,diageoamericas,45868.179999999986
2016-11,CLAYTON,constellationbrandsinc,4701.48
2016-11,CLAYTON,diageoamericas,10822.27999999999
2016-11,CLINTON,constellationbrandsinc,13164.129999999996
2016-11,CLINTON,diageoamericas,77505.20999999999
2016-11,CRAWFORD,constellationbrandsinc,9910.249999999996
2016-11,CRAWFORD,diageoamericas,32934.39
2016-11,Cerro Gord,constellationbrandsinc,6028.450000000001
2016-11,Cerro Gord,diageoamericas,26606.019999999986
2016-11,Clayton,constellationbrandsinc,744.2400000000001
2016-11,Clayton,diageoamericas,2364.18
2016-11,DALLAS,constellationbrandsinc,15166.720000000005
2016-11,DALLAS,diageoamericas,64133.52999999994
2016-11,DAVIS,constellationbrandsinc,1288.5000000000005
2016-11,DAVIS,diageoamericas,3842.78
2016-11,DECATUR,constellationbrandsinc,962.72
2016-11,DECATUR,diageoamericas,3590.15
2016-11,DELAWARE,constellationbrandsinc,3815.0999999999995
2016-11,DELAWARE,diageoamericas,15680.649999999998
2016-11,DES MOINES,constellationbrandsinc,11837.02
2016-11,DES MOINES,diageoamericas,60023.04999999997
2016-11,DICKINSON,constellationbrandsinc,17660.230000000003
2016-11,DICKINSON,diageoamericas,62789.23999999995
2016-11,DUBUQUE,constellationbrandsinc,35146.91000000005
2016-11,DUBUQUE,diageoamericas,227655.48999999982
2016-11,Dallas,diageoamericas,165261.63999999998
2016-11,Delaware,constellationbrandsinc,2789.2399999999993
2016-11,Delaware,diageoamericas,10745.3
2016-11,Des Moines,constellationbrandsinc,992.4
2016-11,Des Moines,diageoamericas,4786.550000000001
2016-11,Dickinson,constellationbrandsinc,100.44
2016-11,Dickinson,diageoamericas,721.5999999999999
2016-11,EMMET,constellationbrandsinc,985.0799999999999
2016-11,EMMET,diageoamericas,2469.1500000000005
2016-11,FAYETTE,constellationbrandsinc,6317.329999999997
2016-11,FAYETTE,diageoamericas,19084.419999999995
2016-11,FLOYD,constellationbrandsinc,6351.8600000000015
2016-11,FLOYD,diageoamericas,17667.649999999998
2016-11,FRANKLIN,constellationbrandsinc,2727.9200000000005
2016-11,FRANKLIN,diageoamericas,10829.419999999998
2016-11,FREMONT,constellationbrandsinc,413.4
2016-11,FREMONT,diageoamericas,539.13
2016-11,Fayette,constellationbrandsinc,399.18
2016-11,Fayette,diageoamericas,1504.26
2016-11,GREENE,constellationbrandsinc,3941.6
2016-11,GREENE,diageoamericas,18662.3
2016-11,GRUNDY,constellationbrandsinc,2914.5200000000004
2016-11,GRUNDY,diageoamericas,4519.45
2016-11,GUTHRIE,constellationbrandsinc,1827.7400000000002
2016-11,GUTHRIE,diageoamericas,3043.16
2016-11,HAMILTON,constellationbrandsinc,4836.240000000001
2016-11,HAMILTON,diageoamericas,15311.42
2016-11,HANCOCK,constellationbrandsinc,2081.28
2016-11,HANCOCK,diageoamericas,4238.100000000001
2016-11,HARDIN,constellationbrandsinc,10471.349999999999
2016-11,HARDIN,diageoamericas,31746.64
2016-11,HARRISON,constellationbrandsinc,1023.1200000000001
2016-11,HARRISON,diageoamericas,4165.400000000001
2016-11,HENRY,constellationbrandsinc,2056.78
2016-11,HENRY,diageoamericas,13226.499999999998
2016-11,HOWARD,constellationbrandsinc,3840.2700000000004
2016-11,HOWARD,diageoamericas,13237.119999999994
2016-11,HUMBOLDT,constellationbrandsinc,3041.46
2016-11,HUMBOLDT,diageoamericas,14932.809999999994
2016-11,Hardin,constellationbrandsinc,4642.8
2016-11,Hardin,diageoamericas,20518.810000000005
2016-11,Harrison,constellationbrandsinc,694.95
2016-11,Harrison,diageoamericas,2149.8199999999997
2016-11,Henry,constellationbrandsinc,3212.58
2016-11,Henry,diageoamericas,11655.799999999996
2016-11,IDA,constellationbrandsinc,7758.78
2016-11,IDA,diageoamericas,15443.479999999996
2016-11,IOWA,constellationbrandsinc,5766.240000000001
2016-11,IOWA,diageoamericas,10595.429999999995
2016-11,Iowa,constellationbrandsinc,2359.98
2016-11,Iowa,diageoamericas,6276.13
2016-11,JACKSON,constellationbrandsinc,6156.6
2016-11,JACKSON,diageoamericas,24471.189999999988
2016-11,JASPER,constellationbrandsinc,10180.64
2016-11,JASPER,diageoamericas,31287.789999999997
2016-11,JEFFERSON,constellationbrandsinc,5220.959999999999
2016-11,JEFFERSON,diageoamericas,16321.419999999998
2016-11,JOHNSON,constellationbrandsinc,54091.14
2016-11,JOHNSON,diageoamericas,338155.1500000018
2016-11,JONES,constellationbrandsinc,11408.899999999996
2016-11,JONES,diageoamericas,23615.69000000001
2016-11,Jackson,constellationbrandsinc,94.08
2016-11,Jackson,diageoamericas,400.20000000000005
2016-11,Jasper,constellationbrandsinc,648.84
2016-11,KEOKUK,constellationbrandsinc,2371.53
2016-11,KEOKUK,diageoamericas,3759.6500000000005
2016-11,KOSSUTH,constellationbrandsinc,7692.219999999997
2016-11,KOSSUTH,diageoamericas,27731.35999999999
2016-11,Kossuth,constellationbrandsinc,305.21999999999997
2016-11,Kossuth,diageoamericas,2703.7100000000005
2016-11,LEE,constellationbrandsinc,7537.7999999999965
2016-11,LEE,diageoamericas,63379.16000000001
2016-11,LINN,constellationbrandsinc,114112.75
2016-11,LINN,diageoamericas,482532.00000000274
2016-11,LOUISA,constellationbrandsinc,3088.8799999999997
2016-11,LOUISA,diageoamericas,5904.290000000001
2016-11,LUCAS,constellationbrandsinc,3549.4
2016-11,LUCAS,diageoamericas,18994.390000000007
2016-11,LYON,constellationbrandsinc,5194.019999999997
2016-11,LYON,diageoamericas,14991.019999999999
2016-11,Linn,constellationbrandsinc,3084.59
2016-11,Linn,diageoamericas,3818.129999999999
2016-11,MADISON,constellationbrandsinc,3022.94
2016-11,MADISON,diageoamericas,16072.609999999999
2016-11,MAHASKA,constellationbrandsinc,7079.79
2016-11,MAHASKA,diageoamericas,40745.55000000002
2016-11,MARION,constellationbrandsinc,10376.210000000005
2016-11,MARION,diageoamericas,48928.19999999998
2016-11,MARSHALL,constellationbrandsinc,10522.799999999992
2016-11,MARSHALL,diageoamericas,60080.32
2016-11,MILLS,constellationbrandsinc,1907.2000000000003
2016-11,MILLS,diageoamericas,5937.1500000000015
2016-11,MITCHELL,constellationbrandsinc,3554.1399999999994
2016-11,MITCHELL,diageoamericas,3432.9199999999996
2016-11,MONONA,constellationbrandsinc,3662.43
2016-11,MONONA,diageoamericas,14472.739999999996
2016-11,MONROE,constellationbrandsinc,1231.7100000000003
2016-11,MONROE,diageoamericas,8381.050000000001
2016-11,MONTGOMERY,constellationbrandsinc,1876.53
2016-11,MONTGOMERY,diageoamericas,17700.10000000001
2016-11,MUSCATINE,constellationbrandsinc,9792.210000000001
2016-11,MUSCATINE,diageoamericas,48351.930000000015
2016-11,Madison,constellationbrandsinc,188.16
2016-11,Madison,diageoamericas,288.0
2016-11,Marion,constellationbrandsinc,893.13
2016-11,Marion,diageoamericas,3375.3900000000003
2016-11,Marshall,constellationbrandsinc,417.41999999999996
2016-11,Marshall,diageoamericas,258.86
2016-11,Mitchell,constellationbrandsinc,1629.42
2016-11,Mitchell,diageoamericas,2834.2599999999998
2016-11,OBRIEN,constellationbrandsinc,12306.55
2016-11,OBRIEN,diageoamericas,22967.939999999984
2016-11,OSCEOLA,constellationbrandsinc,4760.5
2016-11,OSCEOLA,diageoamericas,4184.460000000002
2016-11,PAGE,constellationbrandsinc,3538.019999999999
2016-11,PAGE,diageoamericas,25241.5
2016-11,PALO ALTO,constellationbrandsinc,6540.269999999997
2016-11,PALO ALTO,diageoamericas,17827.96
2016-11,PLYMOUTH,constellationbrandsinc,9192.66
2016-11,PLYMOUTH,diageoamericas,14889.26
2016-11,POCAHONTAS,constellationbrandsinc,3840.1400000000003
2016-11,POCAHONTAS,diageoamericas,9070.58
2016-11,POLK,constellationbrandsinc,194968.19000000085
2016-11,POLK,diageoamericas,1070510.8700000145
2016-11,POTTAWATTA,constellationbrandsinc,18279.11
2016-11,POTTAWATTA,diageoamericas,180364.46000000002
2016-11,POWESHIEK,constellationbrandsinc,8873.269999999999
2016-11,POWESHIEK,diageoamericas,29908.05
2016-11,Plymouth,constellationbrandsinc,9653.34
2016-11,Plymouth,diageoamericas,14950.16
2016-11,Polk,constellationbrandsinc,21901.590000000004
2016-11,Polk,diageoamericas,70048.8299999999
2016-11,Pottawatta,constellationbrandsinc,519.0
2016-11,Pottawatta,diageoamericas,1082.4
2016-11,Poweshiek,constellationbrandsinc,795.45
2016-11,Poweshiek,diageoamericas,968.81
2016-11,RINGGOLD,constellationbrandsinc,852.09
2016-11,RINGGOLD,diageoamericas,1481.8200000000002
2016-11,SAC,constellationbrandsinc,12185.289999999995
2016-11,SAC,diageoamericas,13971.949999999997
2016-11,SCOTT,constellationbrandsinc,55798.259999999944
2016-11,SCOTT,diageoamericas,369909.75000000093
2016-11,SHELBY,constellationbrandsinc,1652.1500000000005
2016-11,SHELBY,diageoamericas,8755.1
2016-11,SIOUX,constellationbrandsinc,9879.75
2016-11,SIOUX,diageoamericas,29300.100000000002
2016-11,STORY,constellationbrandsinc,40882.98000000006
2016-11,STORY,diageoamericas,218325.6300000001
2016-11,Scott,constellationbrandsinc,523.32
2016-11,Scott,diageoamericas,1383.54
2016-11,TAMA,constellationbrandsinc,7378.41
2016-11,TAMA,diageoamericas,16262.779999999999
2016-11,TAYLOR,constellationbrandsinc,912.52
2016-11,TAYLOR,diageoamericas,2681.11
2016-11,UNION,constellationbrandsinc,7852.040000000002
2016-11,UNION,diageoamericas,23806.079999999994
2016-11,Unknown,constellationbrandsinc,36491.09000000002
2016-11,Unknown,diageoamericas,206523.16999999998
2016-11,VAN BUREN,constellationbrandsinc,828.6
2016-11,VAN BUREN,diageoamericas,4713.250000000001
2016-11,WAPELLO,constellationbrandsinc,7981.469999999999
2016-11,WAPELLO,diageoamericas,51077.039999999986
2016-11,WARREN,constellationbrandsinc,11280.109999999995
2016-11,WARREN,diageoamericas,46690.01
2016-11,WASHINGTON,constellationbrandsinc,6534.8499999999985
2016-11,WASHINGTON,diageoamericas,35655.91
2016-11,WAYNE,constellationbrandsinc,1298.1
2016-11,WAYNE,diageoamericas,2695.7099999999996
2016-11,WEBSTER,constellationbrandsinc,15633.589999999998
2016-11,WEBSTER,diageoamericas,71386.47
2016-11,WINNEBAGO,constellationbrandsinc,3892.6699999999996
2016-11,WINNEBAGO,diageoamericas,10199.850000000004
2016-11,WINNESHIEK,constellationbrandsinc,5289.11
2016-11,WINNESHIEK,diageoamericas,26947.570000000003
2016-11,WOODBURY,constellationbrandsinc,45330.40000000001
2016-11,WOODBURY,diageoamericas,219582.91
2016-11,WORTH,constellationbrandsinc,2089.9500000000003
2016-11,WORTH,diageoamericas,4888.470000000001
2016-11,WRIGHT,constellationbrandsinc,6540.3200000000015
2016-11,WRIGHT,diageoamericas,9828.6
2016-11,Wapello,constellationbrandsinc,1086.5700000000002
2016-11,Wapello,diageoamericas,2002.9600000000005
2016-11,Webster,constellationbrandsinc,1390.26
2016-11,Webster,diageoamericas,3295.5
2016-12,ADAIR,constellationbrandsinc,2558.2200000000003
2016-12,ADAIR,diageoamericas,4553.13
2016-12,ADAMS,constellationbrandsinc,774.0900000000001
2016-12,ADAMS,diageoamericas,2042.2300000000002
2016-12,ALLAMAKEE,constellationbrandsinc,10224.649999999994
2016-12,ALLAMAKEE,diageoamericas,21708.78999999999
2016-12,APPANOOSE,constellationbrandsinc,4902.129999999998
2016-12,APPANOOSE,diageoamericas,12795.239999999989
2016-12,AUDUBON,constellationbrandsinc,3540.7799999999993
2016-12,AUDUBON,diageoamericas,4374.98
2016-12,Adair,constellationbrandsinc,2459.58
2016-12,Adair,diageoamericas,5548.839999999999
2016-12,BENTON,constellationbrandsinc,6909.779999999996
2016-12,BENTON,diageoamericas,42037.110000000015
2016-12,BLACK HAWK,constellationbrandsinc,97194.01999999979
2016-12,BLACK HAWK,diageoamericas,355396.67000000126
2016-12,BOONE,constellationbrandsinc,11661.809999999998
2016-12,BOONE,diageoamericas,34693.630000000005
2016-12,BREMER,constellationbrandsinc,19879.770000000008
2016-12,BREMER,diageoamericas,50540.139999999985
2016-12,BUCHANAN,constellationbrandsinc,14763.13
2016-12,BUCHANAN,diageoamericas,26196.909999999996
2016-12,BUENA VIST,constellationbrandsinc,20344.600000000006
2016-12,BUENA VIST,diageoamericas,87854.20000000003
2016-12,BUTLER,constellationbrandsinc,5621.0599999999995
2016-12,BUTLER,diageoamericas,8240.66
2016-12,Black Hawk,constellationbrandsinc,9693.249999999998
2016-12,Black Hawk,diageoamericas,7767.6399999999985
2016-12,Boone,constellationbrandsinc,8327.619999999999
2016-12,Boone,diageoamericas,29566.580000000016
2016-12,Buchanan,constellationbrandsinc,3059.4
2016-12,Buchanan,diageoamericas,6647.1
2016-12,Butler,constellationbrandsinc,789.9499999999999
2016-12,Butler,diageoamericas,391.58000000000004
2016-12,CALHOUN,constellationbrandsinc,5468.869999999999
2016-12,CALHOUN,diageoamericas,6705.41
2016-12,CARROLL,constellationbrandsinc,36295.80000000001
2016-12,CARROLL,diageoamericas,96246.41999999998
2016-12,CASS,constellationbrandsinc,6577.720000000001
2016-12,CASS,diageoamericas,15065.109999999993
2016-12,CEDAR,constellationbrandsinc,5273.169999999999
2016-12,CEDAR,diageoamericas,12066.079999999998
2016-12,CERRO GORD,constellationbrandsinc,35671.550000000054
2016-12,CERRO GORD,diageoamericas,120632.52999999993
2016-12,CHEROKEE,constellationbrandsinc,8102.899999999997
2016-12,CHEROKEE,diageoamericas,18141.089999999997
2016-12,CHICKASAW,constellationbrandsinc,8308.619999999999
2016-12,CHICKASAW,diageoamericas,9459.750000000004
2016-12,CLARKE,constellationbrandsinc,5730.119999999999
2016-12,CLARKE,diageoamericas,29751.640000000007
2016-12,CLAY,constellationbrandsinc,20169.79
2016-12,CLAY,diageoamericas,45352.86000000002
2016-12,CLAYTON,constellationbrandsinc,6693.429999999999
2016-12,CLAYTON,diageoamericas,11956.089999999998
2016-12,CLINTON,constellationbrandsinc,11860.939999999997
2016-12,CLINTON,diageoamericas,80528.95
2016-12,CRAWFORD,constellationbrandsinc,12746.44
2016-12,CRAWFORD,diageoamericas,66657.14999999998
2016-12,Cerro Gord,constellationbrandsinc,10987.07
2016-12,Cerro Gord,diageoamericas,44421.77000000002
2016-12,Clayton,constellationbrandsinc,1230.64
2016-12,Clayton,diageoamericas,4327.24
2016-12,DALLAS,constellationbrandsinc,16154.529999999997
2016-12,DALLAS,diageoamericas,83835.04999999996
2016-12,DAVIS,constellationbrandsinc,795.9
2016-12,DAVIS,diageoamericas,4086.2700000000004
2016-12,DECATUR,constellationbrandsinc,1416.68
2016-12,DECATUR,diageoamericas,6800.06
2016-12,DELAWARE,constellationbrandsinc,6833.289999999999
2016-12,DELAWARE,diageoamericas,8085.639999999999
2016-12,DES MOINES,constellationbrandsinc,17080.130000000005
2016-12,DES MOINES,diageoamericas,88202.71999999991
2016-12,DICKINSON,constellationbrandsinc,19945.18000000001
2016-12,DICKINSON,diageoamericas,46428.15000000003
2016-12,DUBUQUE,constellationbrandsinc,51769.08
2016-12,DUBUQUE,diageoamericas,205262.25000000023
2016-12,Dallas,constellationbrandsinc,10715.4
2016-12,Dallas,diageoamericas,65488.62000000001
2016-12,Delaware,constellationbrandsinc,3549.96
2016-12,Delaware,diageoamericas,14958.249999999996
2016-12,Des Moines,constellationbrandsinc,1481.99
2016-12,Des Moines,diageoamericas,5199.530000000001
2016-12,Dickinson,diageoamericas,385.11
2016-12,EMMET,constellationbrandsinc,2661.36
2016-12,EMMET,diageoamericas,41817.32000000001
2016-12,FAYETTE,constellationbrandsinc,19913.770000000004
2016-12,FAYETTE,diageoamericas,31149.020000000004
2016-12,FLOYD,constellationbrandsinc,11539.009999999997
2016-12,FLOYD,diageoamericas,21709.96
2016-12,FRANKLIN,constellationbrandsinc,5518.38
2016-12,FRANKLIN,diageoamericas,11714.88
2016-12,FREMONT,constellationbrandsinc,575.5799999999999
2016-12,FREMONT,diageoamericas,1625.6399999999999
2016-12,Fayette,constellationbrandsinc,808.26
2016-12,Fayette,diageoamericas,2317.62
2016-12,GREENE,constellationbrandsinc,8654.63
2016-12,GREENE,diageoamericas,11969.299999999996
2016-12,GRUNDY,constellationbrandsinc,6022.339999999997
2016-12,GRUNDY,diageoamericas,8852.529999999999
2016-12,GUTHRIE,constellationbrandsinc,2490.99
2016-12,GUTHRIE,diageoamericas,4942.37
2016-12,HAMILTON,constellationbrandsinc,6472.799999999997
2016-12,HAMILTON,diageoamericas,23481.929999999997
2016-12,HANCOCK,constellationbrandsinc,5274.859999999999
2016-12,HANCOCK,diageoamericas,13757.299999999997
2016-12,HARDIN,constellationbrandsinc,21181.810000000005
2016-12,HARDIN,diageoamericas,37343.38000000001
2016-12,HARRISON,constellationbrandsinc,648.0600000000001
2016-12,HARRISON,diageoamericas,3765.0899999999992
2016-12,HENRY,constellationbrandsinc,2784.9200000000005
2016-12,HENRY,diageoamericas,30170.78
2016-12,HOWARD,constellationbrandsinc,4667.549999999999
2016-12,HOWARD,diageoamericas,25571.909999999996
2016-12,HUMBOLDT,constellationbrandsinc,5578.349999999999
2016-12,HUMBOLDT,diageoamericas,12962.369999999999
2016-12,Hancock,constellationbrandsinc,183.78
2016-12,Hancock,diageoamericas,1225.44
2016-12,Hardin,constellationbrandsinc,3979.5599999999995
2016-12,Hardin,diageoamericas,12627.029999999997
2016-12,Harrison,constellationbrandsinc,1902.2900000000002
2016-12,Harrison,diageoamericas,6462.349999999999
2016-12,Henry,constellationbrandsinc,2075.4
2016-12,Henry,diageoamericas,2757.12
2016-12,IDA,constellationbrandsinc,8250.58
2016-12,IDA,diageoamericas,12023.18
2016-12,IOWA,constellationbrandsinc,9724.240000000003
2016-12,IOWA,diageoamericas,14413.330000000004
2016-12,Iowa,constellationbrandsinc,1556.34
2016-12,Iowa,diageoamericas,11192.539999999997
2016-12,JACKSON,constellationbrandsinc,5943.089999999998
2016-12,JACKSON,diageoamericas,29471.46999999999
2016-12,JASPER,constellationbrandsinc,15052.699999999997
2016-12,JASPER,diageoamericas,42137.240000000005
2016-12,JEFFERSON,constellationbrandsinc,4885.219999999998
2016-12,JEFFERSON,diageoamericas,26621.160000000003
2016-12,JOHNSON,constellationbrandsinc,58247.17000000004
2016-12,JOHNSON,diageoamericas,358056.4100000011
2016-12,JONES,constellationbrandsinc,17631.370000000014
2016-12,JONES,diageoamericas,24718.03999999999
2016-12,Jackson,diageoamericas,1115.4699999999998
2016-12,KEOKUK,constellationbrandsinc,2291.2900000000004
2016-12,KEOKUK,diageoamericas,5484.26
2016-12,KOSSUTH,constellationbrandsinc,19272.290000000005
2016-12,KOSSUTH,diageoamericas,44855.569999999985
2016-12,Kossuth,constellationbrandsinc,877.9800000000001
2016-12,Kossuth,diageoamericas,2756.2499999999995
2016-12,LEE,constellationbrandsinc,13332.389999999994
2016-12,LEE,diageoamericas,105024.40999999999
2016-12,LINN,constellationbrandsinc,129950.1799999998
2016-12,LINN,diageoamericas,537363.2500000037
2016-12,LOUISA,constellationbrandsinc,3570.6599999999994
2016-12,LOUISA,diageoamericas,5735.5
2016-12,LUCAS,constellationbrandsinc,3981.3299999999995
2016-12,LUCAS,diageoamericas,9254.539999999994
2016-12,LYON,constellationbrandsinc,6159.8
2016-12,LYON,diageoamericas,18641.549999999992
2016-12,Linn,constellationbrandsinc,3043.0499999999997
2016-12,Linn,diageoamericas,4527.13
2016-12,MADISON,constellationbrandsinc,4877.479999999998
2016-12,MADISON,diageoamericas,19873.069999999996
2016-12,MAHASKA,constellationbrandsinc,7881.600000000001
2016-12,MAHASKA,diageoamericas,20132.63
2016-12,MARION,constellationbrandsinc,14139.959999999995
2016-12,MARION,diageoamericas,68686.02999999997
2016-12,MARSHALL,constellationbrandsinc,27816.73000000003
2016-12,MARSHALL,diageoamericas,84760.97999999994
2016-12,MILLS,constellationbrandsinc,2052.42
2016-12,MILLS,diageoamericas,8133.419999999999
2016-12,MITCHELL,constellationbrandsinc,3554.46
2016-12,MITCHELL,diageoamericas,5957.83
2016-12,MONONA,constellationbrandsinc,3336.64
2016-12,MONONA,diageoamericas,11800.629999999994
2016-12,MONROE,constellationbrandsinc,1788.24
2016-12,MONROE,diageoamericas,9096.3
2016-12,MONTGOMERY,constellationbrandsinc,4467.4
2016-12,MONTGOMERY,diageoamericas,15037.039999999994
2016-12,MUSCATINE,constellationbrandsinc,13675.490000000007
2016-12,MUSCATINE,diageoamericas,72474.27999999994
2016-12,Madison,constellationbrandsinc,1298.2800000000002
2016-12,Madison,diageoamericas,570.5
2016-12,Marion,constellationbrandsinc,1111.8799999999999
2016-12,Marion,diageoamericas,2754.65
2016-12,Marshall,constellationbrandsinc,121.56
2016-12,Marshall,diageoamericas,423.12
2016-12,Mitchell,constellationbrandsinc,2283.34
2016-12,Mitchell,diageoamericas,4407.009999999999
2016-12,OBRIEN,constellationbrandsinc,13853.969999999994
2016-12,OBRIEN,diageoamericas,37116.059999999976
2016-12,OSCEOLA,constellationbrandsinc,4236.900000000001
2016-12,OSCEOLA,diageoamericas,5036.18
2016-12,PAGE,constellationbrandsinc,5944.3799999999965
2016-12,PAGE,diageoamericas,42411.12
2016-12,PALO ALTO,constellationbrandsinc,13792.750000000002
2016-12,PALO ALTO,diageoamericas,16899.7
2016-12,PLYMOUTH,constellationbrandsinc,10181.579999999998
2016-12,PLYMOUTH,diageoamericas,26590.59999999999
2016-12,POCAHONTAS,constellationbrandsinc,2530.55
2016-12,POCAHONTAS,diageoamericas,6433.1500000000015
2016-12,POLK,constellationbrandsinc,260561.02000000168
2016-12,POLK,diageoamericas,1606614.210000008
2016-12,POTTAWATTA,constellationbrandsinc,26657.900000000023
2016-12,POTTAWATTA,diageoamericas,270788.55000000005
2016-12,POWESHIEK,constellationbrandsinc,17410.38
2016-12,POWESHIEK,diageoamericas,39668.719999999994
2016-12,Plymouth,constellationbrandsinc,11960.46
2016-12,Plymouth,diageoamericas,18476.070000000003
2016-12,Polk,constellationbrandsinc,23290.500000000033
2016-12,Polk,diageoamericas,149296.25000000017
2016-12,Pottawatta,constellationbrandsinc,520.92
2016-12,Pottawatta,diageoamericas,884.52
2016-12,Poweshiek,constellationbrandsinc,243.12
2016-12,Poweshiek,diageoamericas,567.75
2016-12,RINGGOLD,constellationbrandsinc,1351.7399999999998
2016-12,RINGGOLD,diageoamericas,3969.3700000000003
2016-12,SAC,constellationbrandsinc,9094.92
2016-12,SAC,diageoamericas,9895.470000000003
2016-12,SCOTT,constellationbrandsinc,65934.94999999987
2016-12,SCOTT,diageoamericas,504204.82000000216
2016-12,SHELBY,constellationbrandsinc,4340.499999999999
2016-12,SHELBY,diageoamericas,30547.04999999999
2016-12,SIOUX,constellationbrandsinc,11170.939999999997
2016-12,SIOUX,diageoamericas,55345.75999999999
2016-12,STORY,constellationbrandsinc,39444.93000000004
2016-12,STORY,diageoamericas,185299.9500000001
2016-12,Scott,constellationbrandsinc,1146.6100000000001
2016-12,Scott,diageoamericas,4208.44
2016-12,TAMA,constellationbrandsinc,4081.5699999999993
2016-12,TAMA,diageoamericas,13481.129999999994
2016-12,TAYLOR,constellationbrandsinc,1329.0600000000002
2016-12,TAYLOR,diageoamericas,4424.089999999998
2016-12,UNION,constellationbrandsinc,8674.269999999999
2016-12,UNION,diageoamericas,32763.23
2016-12,Unknown,constellationbrandsinc,40967.62
2016-12,Unknown,diageoamericas,239206.44000000006
2016-12,VAN BUREN,constellationbrandsinc,1088.3200000000002
2016-12,VAN BUREN,diageoamericas,5220.280000000001
2016-12,WAPELLO,constellationbrandsinc,10772.460000000005
2016-12,WAPELLO,diageoamericas,52936.89000000001
2016-12,WARREN,constellationbrandsinc,12816.710000000005
2016-12,WARREN,diageoamericas,68341.15000000001
2016-12,WASHINGTON,constellationbrandsinc,10380.56
2016-12,WASHINGTON,diageoamericas,42817.89000000001
2016-12,WAYNE,constellationbrandsinc,1283.76
2016-12,WAYNE,diageoamericas,2261.02
2016-12,WEBSTER,constellationbrandsinc,15869.759999999997
2016-12,WEBSTER,diageoamericas,73121.89000000001
2016-12,WINNEBAGO,constellationbrandsinc,8816.119999999997
2016-12,WINNEBAGO,diageoamericas,13477.049999999997
2016-12,WINNESHIEK,constellationbrandsinc,13532.999999999996
2016-12,WINNESHIEK,diageoamericas,44965.23999999999
2016-12,WOODBURY,constellationbrandsinc,51896.419999999984
2016-12,WOODBURY,diageoamericas,268536.1799999997
2016-12,WORTH,constellationbrandsinc,2001.95
2016-12,WORTH,diageoamericas,4035.9899999999993
2016-12,WRIGHT,constellationbrandsinc,7360.7599999999975
2016-12,WRIGHT,diageoamericas,20062.749999999985
2016-12,Wapello,constellationbrandsinc,1643.5000000000002
2016-12,Wapello,diageoamericas,4585.89
2016-12,Webster,constellationbrandsinc,2283.62
2016-12,Webster,diageoamericas,4742.9000000000015
2017-01,ADAIR,constellationbrandsinc,1806.84
2017-01,ADAIR,diageoamericas,4422.0
2017-01,ADAMS,constellationbrandsinc,740.9800000000001
2017-01,ADAMS,diageoamericas,1811.7500000000002
2017-01,ALLAMAKEE,constellationbrandsinc,5448.099999999998
2017-01,ALLAMAKEE,diageoamericas,11826.84
2017-01,APPANOOSE,constellationbrandsinc,2009.44
2017-01,APPANOOSE,diageoamericas,10474.96
2017-01,AUDUBON,constellationbrandsinc,1317.4099999999999
2017-01,AUDUBON,diageoamericas,1808.4900000000002
2017-01,Adair,constellationbrandsinc,960.3000000000002
2017-01,Adair,diageoamericas,2049.6800000000003
2017-01,BENTON,constellationbrandsinc,3549.9299999999994
2017-01,BENTON,diageoamericas,10580.469999999998
2017-01,BLACK HAWK,constellationbrandsinc,79421.76999999979
2017-01,BLACK HAWK,diageoamericas,221296.26000000018
2017-01,BOONE,constellationbrandsinc,29531.539999999997
2017-01,BOONE,diageoamericas,30015.42000000001
2017-01,BREMER,constellationbrandsinc,11011.419999999993
2017-01,BREMER,diageoamericas,19539.489999999994
2017-01,BUCHANAN,constellationbrandsinc,7277.369999999997
2017-01,BUCHANAN,diageoamericas,19881.94999999999
2017-01,BUENA VIST,constellationbrandsinc,19354.599999999995
2017-01,BUENA VIST,diageoamericas,25680.919999999973
2017-01,BUTLER,constellationbrandsinc,2891.52
2017-01,BUTLER,diageoamericas,5115.929999999999
2017-01,Black Hawk,constellationbrandsinc,3171.0499999999993
2017-01,Black Hawk,diageoamericas,5934.78
2017-01,Boone,constellationbrandsinc,1549.1800000000003
2017-01,Boone,diageoamericas,1513.0300000000002
2017-01,Buchanan,constellationbrandsinc,817.6199999999999
2017-01,Buchanan,diageoamericas,2298.0299999999997
2017-01,Butler,constellationbrandsinc,470.64
2017-01,Butler,diageoamericas,212.62
2017-01,CALHOUN,constellationbrandsinc,5133.2
2017-01,CALHOUN,diageoamericas,5824.2
2017-01,CARROLL,constellationbrandsinc,22352.220000000012
2017-01,CARROLL,diageoamericas,32828.35000000003
2017-01,CASS,constellationbrandsinc,5731.239999999998
2017-01,CASS,diageoamericas,12999.899999999996
2017-01,CEDAR,constellationbrandsinc,7872.229999999998
2017-01,CEDAR,diageoamericas,7231.530000000001
