month_year,,County,new_store_name,store_market_share,brand_market_share
2012-07,,Pottawattamie,Ameristar,0.045430486,0.011614071
2012-07,,Pottawattamie,Avoca,0.035251121,0.009205668
2012-07,,Pottawattamie,Brewski's,0.056553953,0.012326483
2012-07,,Pottawattamie,Bucky's,0.005744553,0.001539368
2012-07,,Pottawattamie,CVS,0.007653893,0.001937601
2012-07,,Pottawattamie,Casey's,0.007398363,0.002160243
2012-07,,Pottawattamie,FILL,0.013696656,0.003868768
2012-07,,Pottawattamie,Fareway,0.010877499,0.002178648
2012-07,,Pottawattamie,Hy-Vee,0.271759407,0.045218021
2012-07,,Pottawattamie,I-80,0.160701044,0.050268708
2012-07,,Pottawattamie,KUM,0.008089371,0.001322866
2012-07,,Pottawattamie,Kum,0.003709288,0.000504177
2012-07,,Pottawattamie,Kwik,0.008302977,0.001775839
2012-07,,Pottawattamie,Metro,0.016377289,0.002698973
2012-07,,Pottawattamie,No,0.058934376,0.007584272
2012-07,,Pottawattamie,Ruback's,0.008609133,0.001093303
2012-07,,Pottawattamie,Sam's,0.119008043,0.00565777
2012-07,,Pottawattamie,Super,0.047684086,0.006753611
2012-07,,Pottawattamie,Target,0.01053302,0.002956797
2012-07,,Pottawattamie,The,0.01613505,0.004796029
2012-07,,Pottawattamie,Tobacco,0.018398584,0.002932522
2012-07,,Pottawattamie,Wal-Mart,0.069151807,0.014931509
2012-07,,Poweshiek,Fareway,0.143589018,0.047373109
2012-07,,Poweshiek,Hy-Vee,0.176526976,0.040025584
2012-07,,Poweshiek,Kum,0.057999992,0.013755092
2012-07,,Poweshiek,Lucky,0.056570751,0.008312265
2012-07,,Poweshiek,Mcnally's,0.090723415,0.023107158
2012-07,,Poweshiek,Monte,0.132208961,0.031944443
2012-07,,Poweshiek,Montezuma,0.057981457,0.012336297
2012-07,,Poweshiek,Seaton's,0.127573377,0.019771172
2012-07,,Poweshiek,Wal-Mart,0.156826053,0.027954819
2012-07,,Ringgold,CGI,0.714852233,0.106534754
2012-07,,Ringgold,Hy-Vee,0.285147767,0.072681049
2012-07,,Sac,Hometown,0.027533134,0.001302429
2012-07,,Sac,Lake,0.544665532,0.106797428
2012-07,,Sac,Sac,0.427801333,0.074288756
2012-07,,Scott,ATC,0.01430942,0.002204861
2012-07,,Scott,Brady,0.014427735,0.005603982
2012-07,,Scott,CVS,0.01615902,0.004050172
2012-07,,Scott,Casey's,0.002767266,0.0007773
2012-07,,Scott,EZ,0.006770624,0.001887808
2012-07,,Scott,Expo,0.010460217,0.00194946
2012-07,,Scott,Famous,0.006856181,0.001193306
2012-07,,Scott,Fareway,0.014293902,0.002276513
2012-07,,Scott,GD,0.004514159,0.001100358
2012-07,,Scott,Harolds,0.014361505,0.003610755
2012-07,,Scott,Hy-Vee,0.403140183,0.066156309
2012-07,,Scott,Jeff's,0.004629042,0.00095365
2012-07,,Scott,Kimberly,0.00800351,0.002562935
2012-07,,Scott,Kwik,0.011372893,0.001917526
2012-07,,Scott,Lot-A-Spirits,0.168366536,0.041521466
2012-07,,Scott,Mart,0.013302059,0.011319353
2012-07,,Scott,North,0.015119175,0.002275689
2012-07,,Scott,Perfect,0.005678413,0.00132685
2012-07,,Scott,Ram,0.00423775,0.000657276
2012-07,,Scott,Rina,0.00154079,0.000324616
2012-07,,Scott,Sakar,0.007077794,0.001895042
2012-07,,Scott,Sam's,0.129082297,0.004010447
2012-07,,Scott,Slagle's,0.010973118,0.002411498
2012-07,,Scott,Smokin',0.007347271,0.001291574
2012-07,,Scott,Sub,0.003943469,0.001130144
2012-07,,Scott,Super,0.011358274,0.002560032
2012-07,,Scott,The,0.013665658,0.003719372
2012-07,,Scott,Wal-Mart,0.036138459,0.008782464
2012-07,,Scott,Washington,0.018903542,0.004559209
2012-07,,Shelby,Casey's,0.028389033,0.007408188
2012-07,,Shelby,Durant,0.189307306,0.05268628
2012-07,,Shelby,Fareway,0.162326702,0.02253847
2012-07,,Shelby,Hy-Vee,0.602279501,0.084236024
2012-07,,Shelby,KUM,0.017697458,0.005732578
2012-07,,Sioux,A-TOWN,0.227156452,0.055379559
2012-07,,Sioux,FAREWAY,0.118542154,0.022562016
2012-07,,Sioux,Fareway,0.06746155,0.013005248
2012-07,,Sioux,HY-VEE,0.129024548,0.051313707
2012-07,,Sioux,Main,0.07949231,0.019665392
2012-07,,Sioux,Old,0.027990178,0.006439434
2012-07,,Sioux,The,0.121179704,0.03697812
2012-07,,Sioux,Wal-Mart,0.229153106,0.051960208
2012-07,,Story,A,0.055134169,0.0101318
2012-07,,Story,Aj's,0.015827678,0.003608045
2012-07,,Story,Campustown,0.004294696,0.000590539
2012-07,,Story,Casey's,0.026871136,0.006561923
2012-07,,Story,Cyclone,0.067506135,0.011684775
2012-07,,Story,Dahl's,0.033270338,0.006093214
2012-07,,Story,Fareway,0.058004705,0.011742318
2012-07,,Story,Good,0.022207786,0.004576786
2012-07,,Story,Harlan's,0.016417717,0.002227077
2012-07,,Story,Hy-Vee,0.106602469,0.016594949
2012-07,,Story,Hy-vee,0.134165541,0.023505452
2012-07,,Story,Kum,0.07869326,0.011899375
2012-07,,Story,Lucky,0.004250163,0.000411426
2012-07,,Story,Mmdg,0.028923424,0.005387529
2012-07,,Story,Sam's,0.244503029,0.015581715
2012-07,,Story,Target,0.014827194,0.002823301
2012-07,,Story,The,0.023283827,0.005798555
2012-07,,Story,Wal-Mart,0.065216732,0.015560339
2012-07,,Tama,Fareway,0.068998559,0.004135246
2012-07,,Tama,Hometown,0.187545421,0.046807877
2012-07,,Tama,Terry's,0.049432204,0.004787089
2012-07,,Tama,Twin,0.694023816,0.098022523
2012-07,,Taylor,Cheese's,0.381504418,0.055096058
2012-07,,Taylor,Hy-Vee,0.618495582,0.140758395
2012-07,,Union,Casey's,0.029271211,0.003989364
2012-07,,Union,Fareway,0.233918531,0.06238995
2012-07,,Union,Hy-Vee,0.296554648,0.045172727
2012-07,,Union,Kum,0.070513588,0.02198682
2012-07,,Union,Wal-Mart,0.369742021,0.077167521
2012-07,,Unknown,Bender,0.724866565,0.160585485
2012-07,,Unknown,Fareway,0.275133435,0.043605482
2012-07,,Van Buren,Boyd,0.193170957,0.066163095
2012-07,,Van Buren,Circle,0.806829043,0.200133601
2012-07,,Wapello,Eddyville,0.007750576,0.000383336
2012-07,,Wapello,Fareway,0.075553112,0.042473712
2012-07,,Wapello,Freeman,0.039892715,0.00820361
2012-07,,Wapello,Hy-Vee,0.41691791,0.075406242
2012-07,,Wapello,KUM,0.016777402,0.00254418
2012-07,,Wapello,Kum,0.01117137,0.004600816
2012-07,,Wapello,Quik,0.315545169,0.077505258
2012-07,,Wapello,Smokin',0.019625216,0.003004914
2012-07,,Wapello,Wal-Mart,0.096766529,0.019962574
2012-07,,Warren,Bottle,0.107201808,0.026507471
2012-07,,Warren,Fareway,0.085849582,0.011140531
2012-07,,Warren,Hy-Vee,0.355035526,0.067208488
2012-07,,Warren,Indy,0.083798285,0.01556626
2012-07,,Warren,JIFFY,0.033234623,0.007725286
2012-07,,Warren,Kum,0.067429371,0.014555776
2012-07,,Warren,Scott's,0.109151557,0.019264136
2012-07,,Warren,Wal-Mart,0.153492542,0.040062682
2012-07,,Washington,Fareway,0.03296137,0.005872401
2012-07,,Washington,Hy-Vee,0.204219405,0.025600512
2012-07,,Washington,KUM,0.068184798,0.019827511
2012-07,,Washington,Riverside,0.147542129,0.034451998
2012-07,,Washington,Smokin',0.02901652,0.006558063
2012-07,,Washington,Wal-Mart,0.120677532,0.026685099
2012-07,,Washington,Wines,0.397398247,0.093702317
2012-07,,Wayne,Hy-Vee,0.242491869,0.050233713
2012-07,,Wayne,Mac's,0.757508131,0.18266027
2012-07,,Webster,Ackley,0.010380537,0.001132503
2012-07,,Webster,Casey's,0.006775331,0.001786767
2012-07,,Webster,Dayton,0.020615626,0.003632294
2012-07,,Webster,Fareway,0.036298757,0.004167862
2012-07,,Webster,Hiway,0.038955143,0.00467916
2012-07,,Webster,Hy-Vee,0.511001006,0.1145489
2012-07,,Webster,Jamboree,0.018030786,0.002458698
2012-07,,Webster,Karen's,0.11924766,0.02632508
2012-07,,Webster,Kum,0.027227002,0.005715005
2012-07,,Webster,Liquor,0.04221347,0.005175905
2012-07,,Webster,New,0.104245545,0.027072805
2012-07,,Webster,Otho,0.009543558,0.00285807
2012-07,,Webster,Station,0.03184736,0.00438166
2012-07,,Webster,Target,0.02361822,0.003467876
2012-07,,Winnebago,SHELTON'S,0.096983998,0.022710584
2012-07,,Winnebago,SID'S,0.111484359,0.024218907
2012-07,,Winnebago,Uptown,0.590160942,0.098951552
2012-07,,Winnebago,Wj's,0.187573905,0.037728684
2012-07,,Winneshiek,Brockmans,0.059031453,0.014729781
2012-07,,Winneshiek,Fareway,0.235100908,0.07048135
2012-07,,Winneshiek,Huber's,0.055952528,0.011104104
2012-07,,Winneshiek,Jr's,0.150686129,0.032576217
2012-07,,Winneshiek,Quillins,0.200365982,0.034760728
2012-07,,Winneshiek,Wal-Mart,0.298863,0.071574385
2012-07,,Woodbury,Central,0.00564394,0.001505237
2012-07,,Woodbury,Charlie's,0.218497044,0.035647795
2012-07,,Woodbury,Fareway,0.044250467,0.009090077
2012-07,,Woodbury,Hy-Vee,0.296263002,0.055469111
2012-07,,Woodbury,KUM,0.011170559,0.002522334
2012-07,,Woodbury,Kum,0.028853115,0.003787347
2012-07,,Woodbury,M,0.009747642,0.001655153
2012-07,,Woodbury,SELECT,0.004020709,0.001063698
2012-07,,Woodbury,Sam's,0.196480566,0.015893042
2012-07,,Woodbury,Select,0.019133549,0.004574162
2012-07,,Woodbury,Sioux,0.023857329,0.004745838
2012-07,,Woodbury,Siouxland,0.036965271,0.009260956
2012-07,,Woodbury,Target,0.016108755,0.004428373
2012-07,,Woodbury,Wal-Mart,0.089008052,0.020745384
2012-07,,Worth,Shade,1,0.224201457
2012-07,,Wright,Casey's,0.070215204,0.013146998
2012-07,,Wright,Clarion,0.158168533,0.029446643
2012-07,,Wright,Fareway,0.148623613,0.032080616
2012-07,,Wright,Geno's,0.203516253,0.039502757
2012-07,,Wright,KUM,0.092343142,0.018133702
2012-07,,Wright,Kum,0.11381841,0.018814582
2012-07,,Wright,The,0.213314846,0.046748587
2012-08,,Adair,Casey's,0.025085757,0.003108415
2012-08,,Adair,Fareway,0.162817603,0.020933114
2012-08,,Adair,Hometown,0.194712805,0.026342646
2012-08,,Adair,KUM,0.453663006,0.090361025
2012-08,,Adair,Nodaway,0.113210099,0.013933257
2012-08,,Adair,R,0.05051073,0.002466968
2012-08,,Adams,West,1,0.170252508
2012-08,,Allamakee,Double,0.32519572,0.104451503
2012-08,,Allamakee,Fareway,0.085918107,0.010846208
2012-08,,Allamakee,Lansing,0.195546242,0.038735771
2012-08,,Allamakee,Quillins,0.345904346,0.064357799
2012-08,,Allamakee,Spice-n-ice,0.047435585,0.00688246
2012-08,,Appanoose,Elliott's,0.064812551,0.020646148
2012-08,,Appanoose,Fareway,0.055317209,0.009286092
2012-08,,Appanoose,Hy-Vee,0.303050679,0.059708948
2012-08,,Appanoose,J,0.094844938,0.015703281
2012-08,,Appanoose,Quick,0.057580017,0.010607903
2012-08,,Appanoose,Wal-Mart,0.424394606,0.116852352
2012-08,,Audubon,Audubon,0.810215857,0.228548123
2012-08,,Audubon,Casey's,0.189784143,0.040831195
2012-08,,Benton,Belle,0.026103379,0.003085877
2012-08,,Benton,Casey's,0.041984213,0.012913521
2012-08,,Benton,Fareway,0.432791462,0.041256993
2012-08,,Benton,Grieder,0.277646364,0.082278742
2012-08,,Benton,Karam,0.100921051,0.017545258
2012-08,,Benton,Roy's,0.120553531,0.032342991
2012-08,,Black Hawk,Ali's,0.00929956,0.000720422
2012-08,,Black Hawk,B,0.012475281,0.002299462
2012-08,,Black Hawk,Barmuda,0.040941456,0.007814946
2012-08,,Black Hawk,Broadway,0.012275321,0.002755075
2012-08,,Black Hawk,CVS,0.01931927,0.005859158
2012-08,,Black Hawk,Casey's,0.005453937,0.001373739
2012-08,,Black Hawk,City,0.013078631,0.002841514
2012-08,,Black Hawk,Fareway,0.022728518,0.004682308
2012-08,,Black Hawk,Five,0.020183854,0.003079567
2012-08,,Black Hawk,Hillstreet,0.077351771,0.020389435
2012-08,,Black Hawk,Hometown,0.004273113,0.000687038
2012-08,,Black Hawk,Hy-Vee,0.300962705,0.050930924
2012-08,,Black Hawk,Kroegers,0.005561606,0.000282656
2012-08,,Black Hawk,Kum,0.004487178,0.000629409
2012-08,,Black Hawk,Kwik,0.010808115,0.001750598
2012-08,,Black Hawk,Liquor,0.047794617,0.011835277
2012-08,,Black Hawk,Logan,0.011769132,0.001657371
2012-08,,Black Hawk,Metro,0.002778248,0.000482552
2012-08,,Black Hawk,Neighborhood,0.006396268,0.000310059
2012-08,,Black Hawk,New,0.044430082,0.008940469
2012-08,,Black Hawk,Prime,0.025791022,0.005716779
2012-08,,Black Hawk,STATION,0.003687243,0.000572421
2012-08,,Black Hawk,Sam's,0.087561541,0.005364492
2012-08,,Black Hawk,Save,0.010855188,0.000759443
2012-08,,Black Hawk,Station,0.007201041,0.001640083
2012-08,,Black Hawk,Sycamore,0.073498696,0.018665632
2012-08,,Black Hawk,Target,0.016430715,0.003695391
2012-08,,Black Hawk,Thriftway,0.008924077,0.001418286
2012-08,,Black Hawk,Thunder,0.001037917,0.00017514
2012-08,,Black Hawk,Wal-Mart,0.065612336,0.016467937
2012-08,,Black Hawk,Walgreens,0.016779835,0.005434059
2012-08,,Black Hawk,Xo,0.010251726,0.002130991
2012-08,,Boone,Casey's,0.009474782,0.000634546
2012-08,,Boone,Clark's,0.055719195,0.01053002
2012-08,,Boone,Fareway,0.254758166,0.054507256
2012-08,,Boone,Hy-Vee,0.453613468,0.094118679
2012-08,,Boone,KUM,0.018794398,0.003446226
2012-08,,Boone,Kum,0.071245482,0.021732665
2012-08,,Boone,The,0.064271976,0.013798789
2012-08,,Boone,Wal-Mart,0.03377918,0.010272021
2012-08,,Boone,Walgreens,0.038343353,0.012417288
2012-08,,Bremer,Fareway,0.065139141,0.014446855
2012-08,,Bremer,Guppy's,0.123569818,0.029110464
2012-08,,Bremer,Hy-Vee,0.388283482,0.04675707
2012-08,,Bremer,Liquor,0.126100408,0.024235573
2012-08,,Bremer,Super,0.065517666,0.014035991
2012-08,,Bremer,The,0.063155527,0.013335226
2012-08,,Bremer,Wal-Mart,0.125500404,0.025761731
2012-08,,Bremer,Walgreens,0.042733556,0.013839031
2012-08,,Buchanan,Buchanan,0.062623886,0.014517459
2012-08,,Buchanan,C,0.199194451,0.037799331
2012-08,,Buchanan,Fairbank,0.032642601,0.006586039
2012-08,,Buchanan,Fareway,0.108552448,0.016316761
2012-08,,Buchanan,Hartig,0.136000556,0.028308002
2012-08,,Buchanan,Jesup,0.07711733,0.014402133
2012-08,,Buchanan,Mcelroy's,0.063597832,0.015171735
2012-08,,Buchanan,Pronto,0.005728606,0.001474794
2012-08,,Buchanan,Speede,0.016477062,0.001106923
2012-08,,Buchanan,Wal-Mart,0.298065227,0.093900569
2012-08,,Buena Vista,Al's,0.371988847,0.065027391
2012-08,,Buena Vista,Casey's,0.027866367,0.007089786
2012-08,,Buena Vista,Dyno's,0.055633769,0.008193741
2012-08,,Buena Vista,Fareway,0.053744032,0.00895966
2012-08,,Buena Vista,Hy-Vee,0.238650971,0.042935917
2012-08,,Buena Vista,Midtown,0.031549705,0.004326823
2012-08,,Buena Vista,Sichanh,0.021695189,0.001632287
2012-08,,Buena Vista,Sioux,0.047963554,0.008265349
2012-08,,Buena Vista,Wal-Mart,0.113822392,0.028964243
2012-08,,Buena Vista,Walgreens,0.037085174,0.012009833
2012-08,,Butler,Brothers,0.397680304,0.049416335
2012-08,,Butler,Casey's,0.028975562,0.006928131
2012-08,,Butler,J,0.19480029,0.015220425
2012-08,,Butler,K,0.126164427,0.027554645
2012-08,,Butler,T,0.252379417,0.039744916
2012-08,,Calhoun,Affiliated,0.228303793,0.024543812
2012-08,,Calhoun,HOME,0.0220744,0.005065332
2012-08,,Calhoun,Jubilee,0.206090047,0.03293405
2012-08,,Calhoun,Kum,0.255699672,0.048134429
2012-08,,Calhoun,Super,0.287832088,0.057815425
2012-08,,Carroll,Casey's,0.011230369,0.003399552
2012-08,,Carroll,Fareway,0.051718602,0.010089765
2012-08,,Carroll,Hy-Vee,0.62658508,0.129164858
2012-08,,Carroll,Kick,0.061663611,0.015844912
2012-08,,Carroll,Main,0.04515818,0.007281786
2012-08,,Carroll,Sparky's,0.025606644,0.001671765
2012-08,,Carroll,Sperry,0.007105928,0.000806573
2012-08,,Carroll,The,0.034757695,0.008778991
2012-08,,Carroll,Wal-Mart,0.10373401,0.022901991
2012-08,,Carroll,Walgreens,0.032439881,0.01050548
2012-08,,Cass,After,0.131998319,0.023326906
2012-08,,Cass,Fareway,0.064380225,0.012033853
2012-08,,Cass,Hy-Vee,0.567755429,0.119014486
2012-08,,Cass,Main,0.073214989,0.021411022
2012-08,,Cass,Mj's,0.034313571,0.012301717
2012-08,,Cass,Wal-Mart,0.128337467,0.032159102
2012-08,,Cedar,Casey's,0.05398891,0.00832435
2012-08,,Cedar,Dewey's,0.122614628,0.025600432
2012-08,,Cedar,JEFF'S,0.168056028,0.024441101
2012-08,,Cedar,Kum,0.132364139,0.041569275
2012-08,,Cedar,Tipton,0.388553269,0.067522033
2012-08,,Cedar,Wal-Mart,0.134423026,0.022161938
2012-08,,Cerro Gordo,Clear,0.023097241,0.003949772
2012-08,,Cerro Gordo,Dugans,0.023608354,0.005171272
2012-08,,Cerro Gordo,Fareway,0.070434495,0.010242084
2012-08,,Cerro Gordo,Hy-Vee,0.420753853,0.069625333
2012-08,,Cerro Gordo,Kum,0.037105571,0.007139036
2012-08,,Cerro Gordo,Lake,0.118281991,0.026777173
2012-08,,Cerro Gordo,North,0.073829413,0.009427117
2012-08,,Cerro Gordo,Quick,0.121256805,0.031509224
2012-08,,Cerro Gordo,Super,0.032806222,0.005744827
2012-08,,Cerro Gordo,Wal-Mart,0.068432994,0.017808473
2012-08,,Cerro Gordo,Walgreens,0.01039306,0.003365736
2012-08,,Cherokee,A,0.275225281,0.056995781
2012-08,,Cherokee,Fareway,0.077725833,0.01959144
2012-08,,Cherokee,Hy-Vee,0.326022115,0.080648523
2012-08,,Cherokee,Jeff's,0.056370071,0.002045145
2012-08,,Cherokee,Liquor,0.2646567,0.032875187
2012-08,,Chickasaw,A.,0.061658944,0.008955963
2012-08,,Chickasaw,Bucky's,0.137674848,0.030067361
2012-08,,Chickasaw,Fareway,0.329981769,0.035145389
2012-08,,Chickasaw,Fredericksburg,0.116338069,0.010867049
2012-08,,Chickasaw,Kolby's,0.354346369,0.047222696
2012-08,,Clarke,Fareway,0.189139018,0.045812249
2012-08,,Clarke,Hy-Vee,0.439449309,0.095866186
2012-08,,Clarke,Kum,0.087284746,0.015082322
2012-08,,Clarke,Terribles,0.056027334,0.010243813
2012-08,,Clarke,Wal-Mart,0.217762466,0.079365577
2012-08,,Clay,C's,0.097980918,0.014746004
2012-08,,Clay,Cargo,0.016596458,0.003938384
2012-08,,Clay,Casey's,0.037341523,0.004726467
2012-08,,Clay,Fareway,0.070501434,0.011838001
2012-08,,Clay,Hy-Vee,0.514260942,0.093539658
2012-08,,Clay,Wal-Mart,0.220297114,0.036176156
2012-08,,Clay,Walgreens,0.043021611,0.014378452
2012-08,,Clayton,FRANKLIN,0.208032851,0.057640942
2012-08,,Clayton,Hy-Vee,0.137280395,0.033409805
2012-08,,Clayton,Karl's,0.07348931,0.009851499
2012-08,,Clayton,MOORE'S,0.091471576,0.011923862
2012-08,,Clayton,Mcgregor's,0.189810305,0.047918373
2012-08,,Clayton,SPEEDE,0.049938217,0.011189947
2012-08,,Clayton,Strawberry,0.114996522,0.018117058
2012-08,,Clayton,The,0.121627001,0.037114092
2012-08,,Clinton,Barnes,0.078358485,0.010641948
2012-08,,Clinton,Camanche,0.025048112,0.007443662
2012-08,,Clinton,Casey's,0.007666492,0.001301606
2012-08,,Clinton,Circle,0.014999476,0.003666615
2012-08,,Clinton,Fareway,0.039530028,0.006217521
2012-08,,Clinton,Hy-Vee,0.524430123,0.104486398
2012-08,,Clinton,Osco,0.114693138,0.024956332
2012-08,,Clinton,Smokin',0.028207169,0.004979985
2012-08,,Clinton,Sunny's,0.015609554,0.000986135
2012-08,,Clinton,USA,0.007394472,0.00213517
2012-08,,Clinton,Wal-Mart,0.101052779,0.027567004
2012-08,,Clinton,Walgreens,0.043010173,0.013928612
2012-08,,Crawford,Fareway,0.03355901,0.001799946
2012-08,,Crawford,Hy-Vee,0.531693854,0.116633075
2012-08,,Crawford,No,0.193154305,0.026841289
2012-08,,Crawford,Schleswig,0.10035498,0.028646565
2012-08,,Crawford,Wal-Mart,0.141237851,0.038422558
2012-08,,Dallas,Casey's,0.011084372,0.004008042
2012-08,,Dallas,Costco,0.737688146,0.225027849
2012-08,,Dallas,Fareway,0.095603827,0.01848864
2012-08,,Dallas,Hy-Vee,0.073948526,0.012514048
2012-08,,Dallas,KUM,0.034940746,0.00796208
2012-08,,Dallas,Kum,0.046734383,0.008223605
2012-08,,Davis,Keith's,1,0.293194065
2012-08,,Decatur,Casey's,0.445597175,0.110235321
2012-08,,Decatur,KUM,0.333149896,0.079983812
2012-08,,Decatur,Korthouse,0.221252929,0.015552943
2012-08,,Delaware,Cork,0.690425816,0.142393627
2012-08,,Delaware,Fareway,0.130534828,0.033869868
2012-08,,Delaware,The,0.035547241,0.007056079
2012-08,,Delaware,Wal-Mart,0.143492115,0.031708408
2012-08,,Des Moines,CIRCLE,0.010552744,0.001400501
2012-08,,Des Moines,Cigarette,0.025690705,0.003147075
2012-08,,Des Moines,Fareway,0.024492638,0.003233583
2012-08,,Des Moines,Gasland,0.127182848,0.029307396
2012-08,,Des Moines,Hy-Vee,0.523751564,0.09967466
2012-08,,Des Moines,Kum,0.064852661,0.013032672
2012-08,,Des Moines,Mepo,0.041508901,0.012364472
2012-08,,Des Moines,Tom's,0.023761512,0.003543635
2012-08,,Des Moines,Wal-Mart,0.115692048,0.026232526
2012-08,,Des Moines,Walgreens,0.042514381,0.013768053
2012-08,,Dickinson,Buy,0.007228229,0.002004319
2012-08,,Dickinson,Casey's,0.003970446,0.00135261
2012-08,,Dickinson,Fareway,0.02921066,0.003577374
2012-08,,Dickinson,Forbes,0.102741876,0.026504421
2012-08,,Dickinson,Great,0.10435488,0.032672668
2012-08,,Dickinson,Hy-Vee,0.305581415,0.063065931
2012-08,,Dickinson,KUM,0.00996912,0.001478033
2012-08,,Dickinson,Kum,0.009212993,0.002413254
2012-08,,Dickinson,Okoboji,0.291064742,0.071416879
2012-08,,Dickinson,Pronto,0.009176329,0.001053744
2012-08,,Dickinson,THE,0.01979507,0.005317174
2012-08,,Dickinson,Tobacco,0.017710853,0.002023135
2012-08,,Dickinson,Wal-Mart,0.089983387,0.024311535
2012-08,,Dubuque,Beecher,0.091414746,0.025453908
2012-08,,Dubuque,Brothers,0.016344274,0.00234485
2012-08,,Dubuque,Casey's,0.013151185,0.002461379
2012-08,,Dubuque,Eagle,0.021501462,0.003927099
2012-08,,Dubuque,Fareway,0.026981874,0.006718121
2012-08,,Dubuque,Hartig,0.037856805,0.007340322
2012-08,,Dubuque,Hy-Vee,0.304550214,0.059774577
2012-08,,Dubuque,Iowa,0.062100224,0.00679166
2012-08,,Dubuque,Keywest,0.003251285,0.000887333
2012-08,,Dubuque,Kwik,0.009276859,0.001968475
2012-08,,Dubuque,Main,0.006442572,0.000231478
2012-08,,Dubuque,Oky,0.014423475,0.003046304
2012-08,,Dubuque,Payless,0.033688617,0.005189709
2012-08,,Dubuque,Puff,0.007381459,0.001465651
2012-08,,Dubuque,Sam's,0.052624442,0.013568045
2012-08,,Dubuque,Sid's,0.227664299,0.051540315
2012-08,,Dubuque,Target,0.003762552,0.000404469
2012-08,,Dubuque,Wal-Mart,0.040488515,0.00748443
2012-08,,Dubuque,Walgreens,0.027095142,0.008831939
2012-08,,Emmet,Armstrong,0.150216919,0.044930471
2012-08,,Emmet,Casey's,0.07964417,0.019819243
2012-08,,Emmet,Fareway,0.173532059,0.031005707
2012-08,,Emmet,Hy-Vee,0.596606853,0.082805031
2012-08,,Fayette,Charley's,0.031950108,0.006160714
2012-08,,Fayette,Fareway,0.228120533,0.016167309
2012-08,,Fayette,Kuennen's,0.062083214,0.013717163
2012-08,,Fayette,L,0.245506882,0.046798021
2012-08,,Fayette,Moore's,0.123725539,0.012773255
2012-08,,Fayette,Oelwein,0.032925025,0.001064898
2012-08,,Fayette,Spirits,0.164949418,0.028778754
2012-08,,Fayette,THE,0.110739281,0.002534377
2012-08,,Floyd,Casey's,0.032318051,0.003146567
2012-08,,Floyd,Chubbys,0.075497285,0.007822908
2012-08,,Floyd,Fareway,0.061322351,0.010652654
2012-08,,Floyd,Hy-Vee,0.705436902,0.106994921
2012-08,,Floyd,"Liquor,",0.125425411,0.011301919
2012-08,,Franklin,Casey's,0.038675673,0.00915177
2012-08,,Franklin,Fareway,0.125092143,0.015737703
2012-08,,Franklin,KUM,0.06258263,0.011014545
2012-08,,Franklin,Liquor,0.590124717,0.087881399
2012-08,,Franklin,Northside,0.183524837,0.045377656
2012-08,,Fremont,Casey's,1,0.304528937
2012-08,,Greene,Casey's,0.24491558,0.059701325
2012-08,,Greene,Fareway,0.422921379,0.091125331
2012-08,,Greene,Pit,0.332163041,0.091203057
2012-08,,Grundy,Casey's,0.2562124,0.042716964
2012-08,,Grundy,Grundy,0.226468897,0.034610937
2012-08,,Grundy,Hometown,0.123297342,0.040571787
2012-08,,Grundy,Scotty's,0.258096806,0.09397168
2012-08,,Grundy,Trunck's,0.135924554,0.027189597
2012-08,,Guthrie,Casey's,0.22501523,0.028414957
2012-08,,Guthrie,Hometown,0.407376506,0.067578502
2012-08,,Guthrie,Reinhart,0.321414372,0.074121218
2012-08,,Hamilton,Casey's,0.032891267,0.010147818
2012-08,,Hamilton,Fareway,0.147563512,0.017396535
2012-08,,Hamilton,Hy-Vee,0.354042126,0.060170955
2012-08,,Hamilton,KUM,0.066413291,0.010962366
2012-08,,Hamilton,Kum,0.097128409,0.010772766
2012-08,,Hamilton,Lena's,0.186368705,0.038258735
2012-08,,Hamilton,Mccoy's,0.061342212,0.015206832
2012-08,,Hamilton,Stratford,0.054250477,0.011948938
2012-08,,Hancock,Britt,0.398092932,0.058342615
2012-08,,Hancock,Casey's,0.601907068,0.101169864
2012-08,,Hardin,Casey's,0.033749771,0.008605709
2012-08,,Hardin,Fareway,0.085399819,0.017549493
2012-08,,Hardin,Hometown,0.023597526,0.006527451
2012-08,,Hardin,Hy-Vee,0.452209422,0.067468174
2012-08,,Hardin,KUM,0.012079023,0.00326086
2012-08,,Hardin,Kum,0.011956855,0.002368216
2012-08,,Hardin,Railroad,0.061515128,0.016725609
2012-08,,Hardin,Shamrock,0.060040291,0.013380488
2012-08,,Hardin,Wal-Mart,0.259452164,0.056438271
2012-08,,Harrison,Crossroads,0.278290687,0.062709836
2012-08,,Harrison,Food,0.443240596,0.074278117
2012-08,,Harrison,Foodland,0.118281355,0.034208166
2012-08,,Harrison,Logan,0.160187362,0.018608045
2012-08,,Henry,Hy-Vee,0.66088779,0.12036331
2012-08,,Henry,Wal-Mart,0.33911221,0.058328332
2012-08,,Howard,Cresco,0.678319384,0.07011686
2012-08,,Howard,Elma,0.09163835,0.023319198
2012-08,,Howard,Fareway,0.230042266,0.019759174
2012-08,,Humboldt,Casey's,0.096362851,0.021086101
2012-08,,Humboldt,Fareway,0.140012576,0.021066004
2012-08,,Humboldt,Hy-Vee,0.763624572,0.17584917
2012-08,,Ida,Discount,0.035379991,0.011131907
